"","R1AUC_MEAN","R2AUC_MEAN","R1AUC_VAR","R2AUC_VAR","R1VAR_MEAN","R2VAR_MEAN","R1VAR_VAR","R2VAR_VAR","R1R2COV_MEAN","R1R2COV_MC","R1R2COV_VAR","TRUE_AUC"
"1",0.700018764097146,0.700272600882205,0.000262011587325548,0.000271781372561943,0.000268917910858869,0.000268571931690797,1.46550206853371e-09,1.45390772164642e-09,2.40127046290887e-05,2.58714992426962e-05,7.4203534063491e-10,0.7
"2",0.700090765726755,0.700278182178919,0.000275368318496632,0.000278840272056484,0.000276938981883938,0.000276873752470599,1.72484368471137e-09,1.69948488542115e-09,2.42531443975409e-05,2.36333529376539e-05,8.6930588681526e-10,0.7
"3",0.700791953960728,0.700907257770568,0.000309932540379283,0.000311703471460127,0.000304840450581844,0.000304577411590317,2.51043922201562e-09,2.48375774002825e-09,2.50033785013025e-05,2.60132545435486e-05,1.24965966011879e-09,0.7
"4",0.701400646691267,0.701402259928053,0.000357955798511783,0.000361418405054632,0.000358487811418515,0.000357759402900092,4.1711182571975e-09,4.18306333414524e-09,2.47003482888813e-05,2.59320206982566e-05,2.01286763250506e-09,0.7
"5",0.702108341024371,0.70246908988273,0.000402407494986614,0.000403180742897359,0.000406193695300438,0.000405480924078669,5.8121171519248e-09,5.82493485309037e-09,2.54864872744423e-05,2.87317620149897e-05,2.76449555121172e-09,0.7
"6",0.700005793369019,0.699929902471887,0.000269001296365981,0.000268689591920226,0.000269452975553291,0.000269761373739566,1.44468300694968e-09,1.45049728777773e-09,6.19461189231598e-05,6.37165292879929e-05,7.7559329189431e-10,0.7
"7",0.700160699279026,0.700307403425561,0.0002807570672807,0.000276852542992493,0.000276934130454394,0.000276699530029304,1.6477182741061e-09,1.69170677600492e-09,6.19745836651215e-05,5.89527826395491e-05,9.08370583614131e-10,0.7
"8",0.700704033235014,0.700428578457366,0.000313016719762964,0.000303590234403788,0.000305513904399674,0.000304706275745536,2.56667150711447e-09,2.478899646627e-09,6.42854895304393e-05,6.31250335002634e-05,1.3365253066899e-09,0.7
"9",0.701443040553814,0.701105806207375,0.000355747607622128,0.000365794214548881,0.000358572833585419,0.000358506585696158,4.12059419001441e-09,4.02973960910391e-09,6.57938427728003e-05,6.15113192000851e-05,2.30607841362883e-09,0.7
"10",0.702348124088561,0.702267755303398,0.00040741235408333,0.000404794997812504,0.000404715574358078,0.000405605643782103,5.67060664280499e-09,5.6876204230693e-09,6.86633891518719e-05,6.58025725451753e-05,3.07258496036068e-09,0.7
"11",0.699848053320249,0.699994202258247,0.000271290699097899,0.000268211116605943,0.000269561224852911,0.000269430431999967,1.422721017293e-09,1.44143158312258e-09,0.000126556821746495,0.000125615708988588,9.1155344436929e-10,0.7
"12",0.700166261786589,0.70019185989349,0.000275784738580648,0.000280351237006373,0.000276186927483697,0.00027638350940999,1.65402375939598e-09,1.64564569963825e-09,0.000127705266724097,0.000125954294159697,1.03251977902253e-09,0.7
"13",0.700490091774086,0.700667726284033,0.000302684942127186,0.000307260154942871,0.00030467382292656,0.0003049991543552,2.58669226088242e-09,2.48925735412938e-09,0.000134339114931412,0.000134174149992374,1.61441501211988e-09,0.7
"14",0.701068832069576,0.701412997366352,0.000362425015453366,0.000357163868193361,0.000357946694108453,0.00035755331902029,4.05873832111037e-09,4.07165882045586e-09,0.000145599317686485,0.000150614267751037,2.74128949536399e-09,0.7
"15",0.702493507883983,0.702082163074102,0.000402824678585032,0.000416405615069752,0.00040640620761909,0.000407350795043568,5.75174721036102e-09,5.85044316275154e-09,0.000154726288957833,0.000164014856876011,3.72983018234765e-09,0.7
"16",0.700283793145784,0.70018336718011,0.00027365389060012,0.000276089797350498,0.000269189141447797,0.000269163588603699,1.44963529744423e-09,1.45142326648164e-09,0.000194722816333036,0.000200185583906265,1.08790434698349e-09,0.7
"17",0.700073846821868,0.699985965131099,0.000276243683041092,0.000275770180812945,0.000276395237088398,0.000276676788501222,1.63849787615121e-09,1.62169739745536e-09,0.000198805516284849,0.000197073384375924,1.24875206281295e-09,0.7
"18",0.7008053045136,0.700849599429337,0.000308850628761329,0.000302441910109714,0.00030507681565877,0.000304841502114041,2.51674044877094e-09,2.53989941353054e-09,0.000213730434952343,0.00021484147731265,1.96658678658186e-09,0.7
"19",0.701216618206048,0.701134236970576,0.000352942112089036,0.000355240480281248,0.000358793326976824,0.000359032045620007,4.23550618507729e-09,4.22304620485664e-09,0.000241942033288641,0.000237335530854361,3.35377092805098e-09,0.7
"20",0.702025379579117,0.702247185343908,0.000412341383098731,0.00041236740727562,0.000406287033570856,0.000406096034045027,5.68896957237572e-09,5.7087649449344e-09,0.000263694013700184,0.000269515013507626,4.34767990731833e-09,0.7
"21",0.700205176344135,0.70020214842019,0.000269555310178488,0.000269142138250149,0.00026937523759678,0.000268913991426288,1.4882254461195e-09,1.45439837573272e-09,0.000238444918897792,0.000238854474141964,1.31674291445089e-09,0.7
"22",0.700549426122844,0.700674515031138,0.000270893504271383,0.000271763256303563,0.000276454142940179,0.000276311199735229,1.62927314736627e-09,1.66692545314267e-09,0.000244335506071158,0.000238937354053725,1.46489207583226e-09,0.7
"23",0.700730609443628,0.700700758444574,0.000310049377068448,0.000307322835590208,0.000305201444601391,0.000304470081949895,2.5179509335476e-09,2.47716318579712e-09,0.000266865134888148,0.000271639990410722,2.24001979282978e-09,0.7
"24",0.70090925461181,0.700867169469359,0.000354947734543987,0.000359230857787603,0.000359736741337368,0.000359352514257619,4.1575410326278e-09,4.11183938517367e-09,0.000309587829947661,0.000306763563394615,3.69067563290568e-09,0.7
"25",0.702554350923688,0.702478608064627,0.000407375759882453,0.000406922129820805,0.00040512066998565,0.00040534301058508,5.6137295144263e-09,5.69818168859895e-09,0.000343435859620034,0.000346302380305876,4.87399958910446e-09,0.7
"26",0.80004012462532,0.799943150022743,0.000189065366794332,0.000187099983061247,0.000191645716616158,0.000191646489997047,8.30243057964486e-10,8.40404956271254e-10,1.60070017840403e-05,1.54307381849784e-05,3.81685979419176e-10,0.8
"27",0.800272404299871,0.800299782024563,0.000205670448918764,0.000198508405070785,0.000204023713762659,0.000203696479375131,1.13377285425747e-09,1.10794964041775e-09,1.58318803537723e-05,1.58869360837006e-05,4.78111825805034e-10,0.8
"28",0.800809627115188,0.800940664369883,0.000245627093183422,0.000253704996223623,0.000251228340475768,0.000251182758596926,2.34517437445249e-09,2.41271843291525e-09,1.65361563110791e-05,1.54406944062788e-05,8.15833876978809e-10,0.8
"29",0.801746927957154,0.801503741199485,0.000335724008460915,0.000331577976553081,0.000334498418247071,0.000335295537644156,4.52177301004724e-09,4.55345746826679e-09,1.68415158126256e-05,1.52297279127832e-05,1.57431065034798e-09,0.8
"30",0.801886508166361,0.80210494569442,0.000413291466197278,0.000408653483747804,0.000408659197485562,0.000406680050959505,6.39064484627447e-09,6.3538947519858e-09,1.80614184331476e-05,1.68498919833631e-05,2.30196425699874e-09,0.8
"31",0.800190748399889,0.800114208572487,0.000191157723532293,0.00019183369910419,0.000191389141267073,0.000190847437042294,8.62825571123694e-10,8.39245522612541e-10,4.08772705702805e-05,4.21330252430551e-05,4.05032858760372e-10,0.8
"32",0.800361261420901,0.80000025153871,0.000203319762189314,0.000208724215888262,0.000203941644996899,0.000203912037747359,1.12687045418857e-09,1.1393021714942e-09,4.18455630219777e-05,4.34184713512775e-05,5.04409276361625e-10,0.8
"33",0.800683562913541,0.800668479890311,0.000249478262747613,0.000249378632097768,0.000251098870110095,0.000251525500470705,2.35408886413698e-09,2.41088273010466e-09,4.44139588106798e-05,4.44796781920001e-05,9.43307872366971e-10,0.8
"34",0.801305078467932,0.80137382393463,0.000344193768504553,0.000337643641898955,0.000334943646781324,0.000336256025083018,4.62017205042199e-09,4.63472443234252e-09,4.83217373857683e-05,5.12645914368575e-05,1.86951460995156e-09,0.8
"35",0.801817831618676,0.80203294474864,0.000414296108832022,0.000410036180982993,0.00040752237960488,0.000407627897119201,6.44296283569387e-09,6.33019193527644e-09,5.21106503985305e-05,5.14009760162083e-05,2.76705481542724e-09,0.8
"36",0.800176991681483,0.800188975946541,0.000191597271379805,0.000194407106339782,0.000191266765057789,0.000191704984066227,8.43919591162098e-10,8.67230174606281e-10,8.622206066442e-05,8.65330966831213e-05,4.87331762084161e-10,0.8
"37",0.800372059976569,0.800306565255169,0.000205592169826303,0.000204428178256429,0.000203845439101947,0.000203607962120054,1.1445566523071e-09,1.16628084390836e-09,8.89062173411531e-05,8.76583408900322e-05,6.23933658796833e-10,0.8
"38",0.800754950136571,0.800871589945008,0.000249883448635062,0.000253013116269806,0.00025095393838595,0.000249728138591541,2.35772943652578e-09,2.32412268402612e-09,9.97985437103665e-05,0.000102606574732979,1.25345410828018e-09,0.8
"39",0.801599451219896,0.801731769559907,0.000333887401370907,0.000328215323449735,0.00033431867147098,0.000335161174778272,4.50515940256643e-09,4.46392229632342e-09,0.00011933450250981,0.000113254436228645,2.67595228010526e-09,0.8
"40",0.802269257413023,0.801717525048522,0.000404552297226651,0.000407823441231303,0.000407731839043752,0.00040828480807076,6.25110275851388e-09,6.38249337945644e-09,0.000135069570750348,0.000135981093497869,3.85886589719795e-09,0.8
"41",0.800184554050452,0.800273832162245,0.000186541930416697,0.00019144228375166,0.000190970956261452,0.000191483027258743,8.43209838874048e-10,8.56153826475617e-10,0.000135831026167348,0.000133659748467119,6.24493475707296e-10,0.8
"42",0.80014216553092,0.8001445413471,0.000205649706513692,0.000206365187471485,0.000204125774625319,0.000204289465794903,1.18403052592456e-09,1.19426747308773e-09,0.000143037780132525,0.000144233789126493,8.59351347251188e-10,0.8
"43",0.800621505120037,0.800609661710193,0.00025101955929756,0.000249466623172144,0.000251501666498507,0.000251549862651314,2.38916286174403e-09,2.34687400886942e-09,0.000168896284575157,0.000169209148205101,1.72233060796006e-09,0.8
"44",0.801368335908275,0.801256611363898,0.000339962606121897,0.000334635687781069,0.000335271677231525,0.000334942197626673,4.45432127504309e-09,4.44872980778573e-09,0.000213864730954362,0.000214177279635822,3.43161121060663e-09,0.8
"45",0.80137738984193,0.801296987309871,0.000413219739806007,0.000409280594264286,0.000407895712944488,0.00040778581276047,6.24803494904677e-09,6.4909764350457e-09,0.000250530565243136,0.000252504201472961,4.94997995962205e-09,0.8
"46",0.799924477402068,0.799986674260427,0.000190372506960156,0.000188408447435065,0.000191546993515767,0.000191492698574772,8.64146848449752e-10,8.53612630435359e-10,0.000168373718700883,0.000166137229523913,7.53272417591929e-10,0.8
"47",0.800461866055299,0.800396138426844,0.000207118688176432,0.000209318893690769,0.000203496632283442,0.00020330570648737,1.1394727223665e-09,1.14428025559838e-09,0.000177817968067112,0.000182723447760362,9.97857150792693e-10,0.8
"48",0.800877139206055,0.800939454515955,0.000251913998625084,0.000252398223859369,0.000251317897262792,0.000251378581193433,2.42846013188806e-09,2.45310096394984e-09,0.000216493197308663,0.00021752716277403,2.15608357866413e-09,0.8
"49",0.80115965111883,0.801122166081993,0.000340441337940073,0.000341451523373906,0.000335150197508596,0.000335414657064474,4.5230007137463e-09,4.58259574100453e-09,0.000282518089182183,0.000289371563999506,4.10717443149577e-09,0.8
"50",0.801797567334766,0.801787839005275,0.000401394321183744,0.000397152040092452,0.000407987903900944,0.000407820751740448,6.24599762123265e-09,6.22872589106177e-09,0.000338980175391904,0.000330262369800743,5.58140319261863e-09,0.8
"51",0.900221037326878,0.900165783253959,9.03493513635802e-05,9.29895016513292e-05,9.1932196818561e-05,9.19637325975626e-05,2.7709742079915e-10,2.76577597117338e-10,6.41777357847329e-06,7.45303831629199e-06,8.5678521931602e-11,0.9
"52",0.900119359996528,0.900072757022751,0.000104050187131135,0.00010541492858862,0.000103568279318715,0.000103708263642999,4.75225233477823e-10,4.88230056024044e-10,6.52073494241308e-06,5.92170454210413e-06,1.21413688750321e-10,0.9
"53",0.900581744747399,0.900691432042293,0.000146652441717155,0.000140833687152357,0.000145533541354778,0.000144527146450201,1.44350684909895e-09,1.4433271842228e-09,6.84242313065284e-06,6.17416180190908e-06,2.61001492347963e-10,0.9
"54",0.900726376961471,0.90105832178674,0.000220424008820171,0.000222293825885727,0.000218085776563753,0.000217618144461151,3.46173344185565e-09,3.47982315382698e-09,7.5616072378438e-06,5.60754851335383e-06,5.79219121328389e-10,0.9
"55",0.901014222405159,0.90086757030317,0.000287570703304599,0.000272482452236864,0.000276798223939862,0.000276514857385521,5.22912048582407e-09,4.92887396913233e-09,8.37662451332278e-06,6.63718483982438e-06,1.02192277412681e-09,0.9
"56",0.899883068749008,0.900041254905662,9.18966052944662e-05,9.12282583635248e-05,9.24012846352466e-05,9.20294800820309e-05,2.76850346610807e-10,2.80562349368287e-10,1.72909794216068e-05,1.87035651790417e-05,9.94334922193965e-11,0.9
"57",0.900165994421803,0.900265086134922,0.000103017837916142,0.000104651472297921,0.000103977173630917,0.000103602650645465,4.88127591508823e-10,4.9273330061469e-10,1.79615026101503e-05,1.75207257978494e-05,1.43081199430198e-10,0.9
"58",0.900640169411849,0.900596177325494,0.000148350127816759,0.000146946884283671,0.000145112260893587,0.000145258802900297,1.50267694317435e-09,1.4782840039642e-09,2.01575880734519e-05,2.16572335626785e-05,3.40439577919216e-10,0.9
"59",0.900745895561641,0.900799385447722,0.000223906975343879,0.000214358516333888,0.000217591972140155,0.000217704958038065,3.40365201345105e-09,3.42081885325828e-09,2.47781616563315e-05,1.99574197486597e-05,8.20970855581414e-10,0.9
"60",0.901414683593132,0.900814584808657,0.000280101257845282,0.000277378368108007,0.000276309436155123,0.000277309216651066,5.14989625982527e-09,5.08225407163704e-09,2.82347252988909e-05,2.89649162061399e-05,1.34681187907229e-09,0.9
"61",0.900062897903883,0.900135113503074,9.01640638394413e-05,9.16671441822525e-05,9.20943838625913e-05,9.18936136982031e-05,2.67950860745705e-10,2.76320394283164e-10,3.78552488343021e-05,3.80369532506129e-05,1.28495777494889e-10,0.9
"62",0.900270359332204,0.900397990505204,0.000103141693941833,0.000103054954879512,0.000103496769317954,0.000103605826529882,4.7164611770409e-10,4.80052045804666e-10,4.07206524274285e-05,4.02707261306216e-05,2.00918347382152e-10,0.9
"63",0.900670457041664,0.900672834353832,0.000148914135482831,0.000139968063220176,0.000145349222564479,0.000144969028668309,1.47196892895399e-09,1.41260093064174e-09,5.07893126025563e-05,5.07884791139243e-05,5.56663988524116e-10,0.9
"64",0.900625129340069,0.900957850884011,0.000218110749485238,0.000217940733036356,0.000218900667655289,0.000217622012935937,3.48534481294606e-09,3.44263460365715e-09,6.79437690839253e-05,6.90051564469407e-05,1.43451756015432e-09,0.9
"65",0.900914969732691,0.901004089946123,0.000281767321042442,0.000286027187405549,0.000276330780501681,0.000275836257546761,5.0812533238619e-09,5.09744792785515e-09,8.15423830291805e-05,8.96151661162622e-05,2.23555286010114e-09,0.9
"66",0.900069356416371,0.90004844592639,9.37673247722296e-05,9.30787047241457e-05,9.18472616007401e-05,9.18339755391593e-05,2.76739233842573e-10,2.76274053303122e-10,6.23968405679611e-05,6.45758095407953e-05,1.82929999886077e-10,0.9
"67",0.900270516800207,0.900148006366836,0.000104077055578658,0.000102244797667791,0.000103583838693614,0.000103497991301101,4.77803370364072e-10,4.85210228496203e-10,6.88884770033348e-05,6.90096923719409e-05,3.06945191547688e-10,0.9
"68",0.900489458466901,0.900467076831025,0.000146502947247579,0.000147210623153376,0.000145549582973838,0.000145652333938159,1.46892721003027e-09,1.45292982308489e-09,9.24929741013848e-05,9.3102746240409e-05,9.23134538508161e-10,0.9
"69",0.900746261024822,0.900866848541702,0.000214362140767424,0.000221837560040653,0.000217269091146819,0.000217109575464208,3.44429587893311e-09,3.49381238346625e-09,0.000131606659289219,0.00013189849570206,2.30797722783409e-09,0.9
"70",0.900760200325873,0.900689825269328,0.000282764027293568,0.000281406844290646,0.000277311523297064,0.000277179726030144,5.01177949844104e-09,5.13082804272514e-09,0.000164661250348627,0.000171314896383334,3.48684076812138e-09,0.9
"71",0.900010430317128,0.899993253439522,9.286777276049e-05,9.22022384703082e-05,9.19268683778469e-05,9.20113298710591e-05,2.74067461534216e-10,2.77094170478709e-10,7.94771110849452e-05,8.00924725200256e-05,2.33444687397128e-10,0.9
"72",0.900268379351059,0.900310542388913,0.000100387143707359,0.00010191898606089,0.000103728216987169,0.000103625870760213,4.85650180768262e-10,4.77269018716687e-10,8.90186810503949e-05,8.66426714436258e-05,4.06205165918518e-10,0.9
"73",0.900377313758623,0.900484158289838,0.000146081376702955,0.000147364388241138,0.000145865673858572,0.000145623311735075,1.47334927048042e-09,1.46027360082189e-09,0.000122936780247236,0.000123664607845291,1.22348721262954e-09,0.9
"74",0.900756394921838,0.900808536951231,0.000217609762670679,0.00021581751132776,0.000217177224948811,0.000216914945670849,3.43436887012003e-09,3.44607705646734e-09,0.000180128157040235,0.000179678781477457,2.93569541266804e-09,0.9
"75",0.900931624302169,0.900901436944768,0.000275773417480528,0.000280884096733987,0.000276821147544975,0.000276793503123763,5.15834339932831e-09,5.18327285955878e-09,0.000227740616078776,0.000230166843410239,4.4911565908884e-09,0.9
